Hazard,Type,Occupancy,SpecificOccupId,Source,Description,Stories,Comment,DefaultFn,Editable,Selected,-4 ft,-3 ft,-2 ft,-1 ft,0 ft,1 ft,2 ft,3 ft,4 ft,5 ft,6 ft,7 ft,8 ft,9 ft,10 ft,11 ft,12 ft,13 ft,14 ft,15 ft,16 ft,17 ft,18 ft,19 ft,20 ft,21 ft,22 ft,23 ft,24 ft,ID,Basement,HazardRiverine,HazardCV,HazardCA,SortOrder
coastal v,contents,IND6 ,I6MN ,USACE - Galveston,"Average Construction, contents (Equipment/Inventory)",Mid Rise,,1,,,0,0,0,0,0,20,35,47,56,59,66,69,71,72,78,79,80,80,81,81,81,82,82,82,83,83,83,83,83,443,,1,1,1,447
coastal v,contents,IND6 ,I6MB ,USACE - Galveston,"Average Construction, contents (Equipment/Inventory)",Mid Rise,,1,,,0,0,0,0,0,20,35,47,56,59,66,69,71,72,78,79,80,80,81,81,81,82,82,82,83,83,83,83,83,443,1,1,1,1,448
coastal v,contents,IND6 ,I6HN ,USACE - Galveston,"Average Construction, contents (Equipment/Inventory)",High Rise,,1,,,0,0,0,0,0,20,35,47,56,59,66,69,71,72,78,79,80,80,81,81,81,82,82,82,83,83,83,83,83,443,,1,1,1,449
coastal v,contents,IND6 ,I6HB ,USACE - Galveston,"Average Construction, contents (Equipment/Inventory)",High Rise,,1,,,0,0,0,0,0,20,35,47,56,59,66,69,71,72,78,79,80,80,81,81,81,82,82,82,83,83,83,83,83,443,1,1,1,1,450
coastal v,contents,REL1 ,RE1LN,USACE - Galveston,"Church, contents",Low Rise,,1,,,0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,467,,1,1,1,457
coastal v,contents,REL1 ,RE1LB,USACE - Galveston,"Church, contents",Low Rise,,1,,,0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,467,1,1,1,1,458
coastal v,contents,REL1 ,RE1MN,USACE - Galveston,"Church, contents",Mid Rise,,1,,,0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,467,,1,1,1,459
coastal v,contents,REL1 ,RE1MB,USACE - Galveston,"Church, contents",Mid Rise,,1,,,0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,467,1,1,1,1,460
coastal v,contents,REL1 ,RE1HN,USACE - Galveston,"Church, contents",High Rise,,1,,,0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,467,,1,1,1,461
coastal v,contents,REL1 ,RE1HB,USACE - Galveston,"Church, contents",High Rise,,1,,,0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,467,1,1,1,1,462
coastal v,contents,RES1 ,R11N ,BCAR - Jan 2011,"all floors, slab - no basement, Coastal A or V Zone",1 Story,RAMPP Inserted,1,,,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,488,,,1,1,101
coastal v,contents,RES1 ,R11B ,FIA,"one floor, w/ basement, Contents, V-Zone",1 Story,,1,,,0,5,7,8,15,20,22,28,33,39,44,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,30,1,,1,1,102
coastal v,contents,RES1 ,R12N ,BCAR - Jan 2011,"all floors, slab - no basement, Coastal A or V Zone",2 Story,RAMPP Inserted,1,,,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,488,,,1,1,103
coastal v,contents,RES1 ,R12B ,FIA (MOD.),"two floors, w/ basement, Contents, V-Zone",2 Story,,1,,,0,5,7,8,15,17,23,28,33,37,42,46,52,55,58,60,60,60,60,60,60,60,60,60,60,60,60,60,60,32,1,,1,,104
coastal v,contents,RES1 ,R13N ,BCAR - Jan 2011,"all floors, slab - no basement, Coastal A or V Zone",3 Story,RAMPP Inserted,1,,,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,488,,,1,1,105
coastal v,contents,RES1 ,R13B ,FIA (MOD.),"three or more floors, w/ basement, Contents, V-Zone",3 Story,,1,,,0,5,7,8,14,18,22,25,29,31,34,36,39,44,46,47,50,52,53,55,57,58,60,60,60,60,60,60,60,34,1,,1,,106
coastal v,contents,RES1 ,R1SN ,BCAR - Jan 2011,"all floors, slab - no basement, Coastal A or V Zone",Split Level,RAMPP Inserted,1,,,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,488,,,1,1,107
coastal v,contents,RES1 ,R1SB ,FIA (MOD.),"split level, w/ basement, Contents, V-Zone",Split Level,,1,,,0,5,7,8,15,17,23,28,33,37,42,46,52,55,58,60,60,60,60,60,60,60,60,60,60,60,60,60,60,36,1,,1,,108
coastal v,contents,RES2 ,R21N ,BCAR - Jan 2011,"Manufactured Home (Mobile), Structure, Coastal A or V Zone",1 Story,RAMPP Inserted,1,,,0,0,0,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,497,,,1,1,109
coastal v,contents,RES2 ,R21B ,FIA,"Mobile Home, Contents, V-Zone",1 Story,,1,,,0,0,0,0,3,27,50,65,71,76,78,79,81,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,75,1,,1,,110
coastal v,contents,RES3A,R3A1N,BCAR - Jan 2011,"1to2 Stories, slab - no basement, Coastal A or V Zone",1to2 Stories,RAMPP Inserted,1,,,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,489,,,1,1,211
coastal v,contents,RES3A,R3A1B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",1to2 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,212
coastal v,contents,RES3A,R3A3N,USACE - Chicago,"Apartment Unit Grade, Contents",3to4 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,213
coastal v,contents,RES3A,R3A3B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",3to4 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,214
coastal v,contents,RES3A,R3A5N,USACE - Chicago,"Apartment Unit Grade, Contents",5Plus Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,215
coastal v,contents,RES3A,R3A5B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",5Plus Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,216
coastal v,contents,RES3B,R3B1N,BCAR - Jan 2011,"1to2 Stories, slab - no basement, Coastal A or V Zone",1to2 Stories,RAMPP Inserted,1,,,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,490,,,1,1,217
coastal v,contents,RES3B,R3B1B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",1to2 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,218
coastal v,contents,RES3B,R3B3N,USACE - Chicago,"Apartment Unit Grade, Contents",3to4 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,219
coastal v,contents,RES3B,R3B3B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",3to4 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,220
coastal v,contents,RES3B,R3B5N,USACE - Chicago,"Apartment Unit Grade, Contents",5Plus Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,221
coastal v,contents,RES3B,R3B5B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",5Plus Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,222
coastal v,contents,RES3C,R3C1N,USACE - Chicago,"Apartment Unit Grade, Contents",1to2 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,223
coastal v,contents,RES3C,R3C1B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",1to2 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,224
coastal v,contents,RES3C,R3C3N,USACE - Chicago,"Apartment Unit Grade, Contents",3to4 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,225
coastal v,contents,RES3C,R3C3B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",3to4 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,226
coastal v,contents,RES3C,R3C5N,USACE - Chicago,"Apartment Unit Grade, Contents",5Plus Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,227
coastal v,contents,RES3C,R3C5B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",5Plus Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,228
coastal v,contents,RES3D,R3D1N,USACE - Chicago,"Apartment Unit Grade, Contents",1to2 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,229
coastal v,contents,RES3D,R3D1B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",1to2 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,230
coastal v,contents,RES3D,R3D3N,USACE - Chicago,"Apartment Unit Grade, Contents",3to4 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,231
coastal v,contents,RES3D,R3D3B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",3to4 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,232
coastal v,contents,RES3D,R3D5N,USACE - Chicago,"Apartment Unit Grade, Contents",5Plus Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,233
coastal v,contents,RES3D,R3D5B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",5Plus Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,234
coastal v,contents,RES3E,R3E1N,USACE - Chicago,"Apartment Unit Grade, Contents",1to2 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,235
coastal v,contents,RES3E,R3E1B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",1to2 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,236
coastal v,contents,RES3E,R3E3N,USACE - Chicago,"Apartment Unit Grade, Contents",3to4 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,237
coastal v,contents,RES3E,R3E3B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",3to4 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,238
coastal v,contents,RES3E,R3E5N,USACE - Chicago,"Apartment Unit Grade, Contents",5Plus Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,239
coastal v,contents,RES3E,R3E5B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",5Plus Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,240
coastal v,contents,RES3F,R3F1N,USACE - Chicago,"Apartment Unit Grade, Contents",1to2 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,241
coastal v,contents,RES3F,R3F1B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",1to2 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,242
coastal v,contents,RES3F,R3F3N,USACE - Chicago,"Apartment Unit Grade, Contents",3to4 Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,243
coastal v,contents,RES3F,R3F3B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",3to4 Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,244
coastal v,contents,RES3F,R3F5N,USACE - Chicago,"Apartment Unit Grade, Contents",5Plus Stories,,1,,,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,81,,1,1,1,245
coastal v,contents,RES3F,R3F5B,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",5Plus Stories,,1,,,0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,82,1,1,1,1,246
coastal v,contents,RES4 ,R4LN ,USACE - Galveston,"Average hotel/motel, Contents (Equipment/Inventory)",Low Rise,,1,,,0,0,0,0,0,11,19,25,29,34,39,44,49,56,65,74,82,88,98,98,98,98,98,98,98,98,98,98,98,85,,1,1,1,337
coastal v,contents,RES4 ,R4LB ,USACE - Galveston,"Average hotel/motel, Contents (Equipment/Inventory)",Low Rise,,1,,,0,0,0,0,0,11,19,25,29,34,39,44,49,56,65,74,82,88,98,98,98,98,98,98,98,98,98,98,98,85,1,1,1,1,338
coastal v,contents,RES4 ,R4MN ,USACE - Galveston,"Average hotel/motel, Contents (Equipment/Inventory)",Mid Rise,,1,,,0,0,0,0,0,11,19,25,29,34,39,44,49,56,65,74,82,88,98,98,98,98,98,98,98,98,98,98,98,85,,1,1,1,339
coastal v,contents,RES4 ,R4MB ,USACE - Galveston,"Average hotel/motel, Contents (Equipment/Inventory)",Mid Rise,,1,,,0,0,0,0,0,11,19,25,29,34,39,44,49,56,65,74,82,88,98,98,98,98,98,98,98,98,98,98,98,85,1,1,1,1,340
coastal v,contents,RES4 ,R4HN ,USACE - Galveston,"Average hotel/motel, Contents (Equipment/Inventory)",High Rise,,1,,,0,0,0,0,0,11,19,25,29,34,39,44,49,56,65,74,82,88,98,98,98,98,98,98,98,98,98,98,98,85,,1,1,1,341
coastal v,contents,RES4 ,R4HB ,USACE - Galveston,"Average hotel/motel, Contents (Equipment/Inventory)",High Rise,,1,,,0,0,0,0,0,11,19,25,29,34,39,44,49,56,65,74,82,88,98,98,98,98,98,98,98,98,98,98,98,85,1,1,1,1,342
coastal v,contents,RES5 ,R5LN ,USACE - Galveston,"Average institutional dormitory, contents",Low Rise,RES6 default,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,,1,1,1,343
coastal v,contents,RES5 ,R5LB ,USACE - Galveston,"Average institutional dormitory, contents",Low Rise,RES6 default,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,1,1,1,1,344
coastal v,contents,RES5 ,R5MN ,USACE - Galveston,"Average institutional dormitory, contents",Mid Rise,RES6 default,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,,1,1,1,345
coastal v,contents,RES5 ,R5MB ,USACE - Galveston,"Average institutional dormitory, contents",Mid Rise,RES6 default,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,1,1,1,1,346
coastal v,contents,RES5 ,R5HN ,USACE - Galveston,"Average institutional dormitory, contents",High Rise,RES6 default,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,,1,1,1,347
coastal v,contents,RES5 ,R5HB ,USACE - Galveston,"Average institutional dormitory, contents",High Rise,RES6 default,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,1,1,1,1,348
coastal v,contents,RES6 ,R6LN ,USACE - Galveston,"Nursing Home, contents (Equipment)",Low Rise,,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89,,1,1,1,349
coastal v,contents,RES6 ,R6LB ,USACE - Galveston,"Nursing Home, contents (Equipment)",Low Rise,,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89,1,1,1,1,350
coastal v,contents,RES6 ,R6MN ,USACE - Galveston,"Nursing Home, contents (Equipment)",Mid Rise,,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89,,1,1,1,351
coastal v,contents,RES6 ,R6MB ,USACE - Galveston,"Nursing Home, contents (Equipment)",Mid Rise,,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89,1,1,1,1,352
coastal v,contents,RES6 ,R6HN ,USACE - Galveston,"Nursing Home, contents (Equipment)",High Rise,,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89,,1,1,1,353
coastal v,contents,RES6 ,R6HB ,USACE - Galveston,"Nursing Home, contents (Equipment)",High Rise,,1,,,0,0,0,0,0,38,60,73,81,88,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89,1,1,1,1,354
coastal v,inventory,AGR1 ,A1LN ,USACE - Galveston,"Agriculture/Dairy Processing, Inventory",Low Rise,,1,,,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,116,,1,1,1,451
coastal v,inventory,AGR1 ,A1LB ,USACE - Galveston,"Agriculture/Dairy Processing, Inventory",Low Rise,,1,,,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,116,1,1,1,1,452
coastal v,inventory,AGR1 ,A1MN ,USACE - Galveston,"Agriculture/Dairy Processing, Inventory",Mid Rise,,1,,,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,116,,1,1,1,453
coastal v,inventory,AGR1 ,A1MB ,USACE - Galveston,"Agriculture/Dairy Processing, Inventory",Mid Rise,,1,,,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,116,1,1,1,1,454
coastal v,inventory,AGR1 ,A1HN ,USACE - Galveston,"Agriculture/Dairy Processing, Inventory",High Rise,,1,,,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,116,,1,1,1,455
coastal v,inventory,AGR1 ,A1HB ,USACE - Galveston,"Agriculture/Dairy Processing, Inventory",High Rise,,1,,,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,116,1,1,1,1,456
coastal v,inventory,COM1 ,C1LN ,USACE - Galveston,"Average Retail Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,,1,1,1,355
coastal v,inventory,COM1 ,C1LB ,USACE - Galveston,"Average Retail Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,1,1,1,1,356
coastal v,inventory,COM1 ,C1MN ,USACE - Galveston,"Average Retail Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,,1,1,1,357
coastal v,inventory,COM1 ,C1MB ,USACE - Galveston,"Average Retail Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,1,1,1,1,358
coastal v,inventory,COM1 ,C1HN ,USACE - Galveston,"Average Retail Trade, Inventory",High Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,,1,1,1,359
coastal v,inventory,COM1 ,C1HB ,USACE - Galveston,"Average Retail Trade, Inventory",High Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,1,1,1,1,360
coastal v,inventory,COM2 ,C2LN ,USACE - Galveston,"Average Wholesale Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,,1,1,1,361
coastal v,inventory,COM2 ,C2LB ,USACE - Galveston,"Average Wholesale Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,1,1,1,1,362
coastal v,inventory,COM2 ,C2MN ,USACE - Galveston,"Average Wholesale Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,,1,1,1,363
coastal v,inventory,COM2 ,C2MB ,USACE - Galveston,"Average Wholesale Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,1,1,1,1,364
coastal v,inventory,COM2 ,C2HN ,USACE - Galveston,"Average Wholesale Trade, Inventory",High Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,,1,1,1,365
coastal v,inventory,COM2 ,C2HB ,USACE - Galveston,"Average Wholesale Trade, Inventory",High Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,1,1,1,1,366
coastal v,inventory,IND1 ,I1LN ,USACE - Galveston,"Average Heavy Industrial, Inventory",Low Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,,1,1,1,415
coastal v,inventory,IND1 ,I1LB ,USACE - Galveston,"Average Heavy Industrial, Inventory",Low Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,1,1,1,1,416
coastal v,inventory,IND1 ,I1MN ,USACE - Galveston,"Average Heavy Industrial, Inventory",Mid Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,,1,1,1,417
coastal v,inventory,IND1 ,I1MB ,USACE - Galveston,"Average Heavy Industrial, Inventory",Mid Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,1,1,1,1,418
coastal v,inventory,IND1 ,I1HN ,USACE - Galveston,"Average Heavy Industrial, Inventory",High Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,,1,1,1,419
coastal v,inventory,IND1 ,I1HB ,USACE - Galveston,"Average Heavy Industrial, Inventory",High Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,1,1,1,1,420
coastal v,inventory,IND2 ,I2LN ,USACE - Galveston,"Average Light Industrial, Inventory",Low Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,,1,1,1,421
coastal v,inventory,IND2 ,I2LB ,USACE - Galveston,"Average Light Industrial, Inventory",Low Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,1,1,1,1,422
